source_file,orgname,ein,id_2004,nccs_master_id,nccs_name,nccs_state,nccs_zip,year,ntee1,nteecc,latitude,longitude,nccs_address,City,State,Zip,_merge,dup
_09,SOUTHSIDE REVITALIZATION CORP.,391140387,13265,,,,,,,,,,,,,,master only (1),0
_09,south central iowa development corporation,420991829,3306,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY EMPOWERMENT PROJECT,561944835,7198,,,,,,,,,,,,,,master only (1),0
_09,NORTHERN ARAPAHO BUSINESS DEVELOPMENT CORPORATION,830327263,13502,,,,,,,,,,,,,,master only (1),0
_09,PEACE COMMUNITRY CHURCH,311360581,11855,,,,,,,,,,,,,,master only (1),0
_09,historic jackson ward association,541638008,12538,,,,,,,,,,,,,,master only (1),0
_09,las cruces affordable housing,850464417,8038,,,,,,,,,,,,,,master only (1),0
_09,manhattan borough development corporation,133427124,8320,,,,,,,,,,,,,,master only (1),0
_09,affordable housing cdc,582140910,11480,,,,,,,,,,,,,,master only (1),0
_09,TRIUMPH TREATMENT SERVICES,911660753,13072,,,,,,,,,,,,,,master only (1),0
_09,burt lake band of ottawa and chippewa indians,382419477,6159,,,,,,,,,,,,,,master only (1),0
_09,dignity housing w,943100341,1536,,,,,,,,,,,,,,master only (1),0
_09,housing development corporation,383582406,6045,,,,,,,,,,,,,,master only (1),0
_09,CULLEN ASSOC. FOR RESOURSEFUL AIDE, 721012313,4860,,,,,,,,,,,,,,master only (1),0
_09,PROJECT H.E.L.P.I.N.G. C.D.C.,621800349,11448,,,,,,,,,,,,,,master only (1),0
_09,LAKE COUNTY CDC,251903289,10129,,,,,,,,,,,,,,master only (1),0
_09,COAHOMA,640762131,6714,,,,,,,,,,,,,,master only (1),0
_09,ST. PAULS SENIOR CITIZEN PROJECT,341600037,9205,,,,,,,,,,,,,,master only (1),0
_09,albion economic development corporation,320108328,6062,,,,,,,,,,,,,,master only (1),0
_09,sandoval county economic opportunity corporation,850194420,7944,,,,,,,,,,,,,,master only (1),0
_09,SEYMOUR ORGANIZATION HELPING OTHERS,752188276,11690,,,,,,,,,,,,,,master only (1),0
_09,impact seven,204398390,13356,,,,,,,,,,,,,,master only (1),0
_09,southside partners,351990347,4179,,,,,,,,,,,,,,master only (1),0
_09,NAPOLEON ECONOMIC DEVELOPMENT CORPORATION,263983258,7390,,,,,,,,,,,,,,master only (1),0
_09,cross management properties,311374955,9097,,,,,,,,,,,,,,master only (1),0
_09,"REHAB RESOURCES, INC.",351812951,4111,,,,,,,,,,,,,,master only (1),0
_09,"COMMITTEE FOR ACTION FOR RURAL INDIANS, INC.",237225933,6165,,,,,,,,,,,,,,master only (1),0
_09,argenta cdc,710730884,278,,,,,,,,,,,,,,master only (1),0
_09,neighborhood development corporation,610713332,4541,,,,,,,,,,,,,,master only (1),0
_09,ECUMENICAL NEIGHBORHOOD DEVELOPMENT,311405562,9765,,,,,,,,,,,,,,master only (1),0
_09,NEHEMIAH PLAN HOMES,112716623,8365,,,,,,,,,,,,,,master only (1),0
_09,greater park place cdc,760363372,11873,,,,,,,,,,,,,,master only (1),0
_09,south ann concerned neighbors,232682049,10430,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY BUSINESS RESOURCE CENTER,880413329,8110,,,,,,,,,,,,,,master only (1),0
_09,community housing initiative,391626982,13145,,,,,,,,,,,,,,master only (1),0
_09,christ temple cdc,352115481,4277,,,,,,,,,,,,,,master only (1),0
_09,LOW INCOME FOR NATIVE AMERICANS,943206142,10038,,,,,,,,,,,,,,master only (1),0
_09,neighbor helping neighbor,550655883,13461,,,,,,,,,,,,,,master only (1),0
_09,metro city redevelopment coalition,721219754,4832,,,,,,,,,,,,,,master only (1),0
_09,salem self help housing,943097776,10070,,,,,,,,,,,,,,master only (1),0
_09,peoples community subsidiary,721274298,4700,,,,,,,,,,,,,,master only (1),0
_09,PROJECT RENEW,582500583,4279,,,,,,,,,,,,,,master only (1),0
_09,"CENTRAL FLORIDA DEVELOPMENT CORPORATION, INCORPORATED",592304692,2640,,,,,,,,,,,,,,master only (1),0
_09,"RESTING ARMS, INC.",760360171,11821,,,,,,,,,,,,,,master only (1),0
_09,ONTONAGON COUNTY ECONOMIC DEVELOPMENT,273182004,6198,,,,,,,,,,,,,,master only (1),0
_09,LA CALLE DIEZ COMMUNITY DEVELOPMENT CORPORATION,752650138,11548,,,,,,,,,,,,,,master only (1),0
_09,QUAD CITY DEVELOPMENT FINANCE CORPORATION,273353034,3954,,,,,,,,,,,,,,master only (1),0
_09,nevada hand,263558453,8077,,,,,,,,,,,,,,master only (1),0
_09,PROJECT GRACE,721459837,4866,,,,,,,,,,,,,,master only (1),0
_09,mountain regional housing corporation,841452505,2038,,,,,,,,,,,,,,master only (1),0
_09,THE PACES FOUNDATION INCORPORATED,581949667,3023,,,,,,,,,,,,,,master only (1),0
_09,REGENT PARK COMMUNITY ASSOCIATION,471681693,20136,,,,,,,,,,,,,,master only (1),0
_09,old ne,431372124,6637,,,,,,,,,,,,,,master only (1),0
_09,PARTNERSHIP FOR ECONOMIC DEVELOPMENT,141767900,8751,,,,,,,,,,,,,,master only (1),0
_09,TOLEDOANS USA,341703747,9223,,,,,,,,,,,,,,master only (1),0
_09,FAITH BASED COMMUNITY DEVELOPMENT CORPORATION,330826729,1053,,,,,,,,,,,,,,master only (1),0
_09,hawaii intergenerational community development association,990334359,3260,,,,,,,,,,,,,,master only (1),0
_09,universal capital investment fund,233074090,13648,,,,,,,,,,,,,,master only (1),0
_09,east tarboro princeville cdc,562156313,7166,,,,,,,,,,,,,,master only (1),0
_09,pomona valley center for community development,954376911,1000,,,,,,,,,,,,,,master only (1),0
_09,fern rock ogontz belfield cdc,232808683,10675,,,,,,,,,,,,,,master only (1),0
_09,RPJ HOUSING DEVELOPMENT CORPORATION,521133518,12465,,,,,,,,,,,,,,master only (1),0
_09,lyndale neighborhood development corporation,411700831,6321,,,,,,,,,,,,,,master only (1),0
_09,nevada hand,263592992,8077,,,,,,,,,,,,,,master only (1),0
_09,GRAND RAPIDS REACH,382883220,6112,,,,,,,,,,,,,,master only (1),0
_09,"SPANISH CENTERS OF RACINE, KENOSHA, WALWORTH",391225347,13266,,,,,,,,,,,,,,master only (1),0
_09,near northside partners council,752477398,11659,,,,,,,,,,,,,,master only (1),0
_09,CASA GRANDE O'ODHAM TASH INDIAN DAYS,860333144,464,,,,,,,,,,,,,,master only (1),0
_09,RESERVOIR HILL H.O.P.E.,521962854,5467,,,,,,,,,,,,,,master only (1),0
_09,east oakland cdc,942936982,1569,,,,,,,,,,,,,,master only (1),0
_09,jefferson ave hdc,383159905,5816,,,,,,,,,,,,,,master only (1),0
_09,RAPID CITY HOUSING COALITION,363966538,11257,,,,,,,,,,,,,,master only (1),0
_09,SELMA REVIT & COMMUNITY DEVELOPMENT ASSOCIATION,260531637,20020,,,,,,,,,,,,,,master only (1),0
_09,macon economic opportunity,720629286,4898,,,,,,,,,,,,,,master only (1),0
_09,ELYRIA/SWANSEA COMMUNITY ECONOMIC DEVELOPMENT CORPORATION,841477036,1934,,,,,,,,,,,,,,master only (1),0
_09,BETHEL AME CHURCH,521919338,5455,,,,,,,,,,,,,,master only (1),0
_09,SOUTHERN HILLS DEVELOPMENT SERVICES,460347868,11277,,,,,,,,,,,,,,master only (1),0
_09,east of the river cdc,521605233,2419,,,,,,,,,,,,,,master only (1),0
_09,PROJECT SHELTER,860572451,572,,,,,,,,,,,,,,master only (1),0
_09,"NEW DOMINION HOUSING, INC",541638671,12605,,,,,,,,,,,,,,master only (1),0
_09,gwinnett housing resource partnership,582055819,2997,,,,,,,,,,,,,,master only (1),0
_09,ORGANIZACION PROGRESIVA DE SAN ELIZARIO,742771873,12313,,,,,,,,,,,,,,master only (1),0
_09,rhema christian center,311062286,9147,,,,,,,,,,,,,,master only (1),0
_09,principe de paz lutheran church,341495907,9264,,,,,,,,,,,,,,master only (1),0
_09,roots of mankind corporation,522196373,5297,,,,,,,,,,,,,,master only (1),0
_09,co opportunity,061221472,2087,,,,,,,,,,,,,,master only (1),0
_09,THE NONPROFIT HOUSING ROUNDTABLE OF CENTRAL FLORIDA,593223261,2620,,,,,,,,,,,,,,master only (1),0
_09,montgomery neighborhood center,160763153,8974,,,,,,,,,,,,,,master only (1),0
_09,STRONGHOLD COMMUNITY DEVELOPMENT CORP.,752715960,11587,,,,,,,,,,,,,,master only (1),0
_09,"RAINBOW COMMUNITY ORGANIZATION, INC., THE",311097050,4289,,,,,,,,,,,,,,master only (1),0
_09,WEST PHILADELPHIA ENTERPRISE CENTER,252593174,10661,,,,,,,,,,,,,,master only (1),0
_09,building community of rutherford county,561862338,7207,,,,,,,,,,,,,,master only (1),0
_09,capstone corporation,223142411,7896,,,,,,,,,,,,,,master only (1),0
_09,old n dayton development corporation,311161963,9754,,,,,,,,,,,,,,master only (1),0
_09,main st business association,311180588,9078,,,,,,,,,,,,,,master only (1),0
_09,OLD WESTEND NEIGHBORHOOD ECONOMIC REDEVELOPMENT CO,311186905,4346,,,,,,,,,,,,,,master only (1),0
_09,GENESEE VALLEY RURAL PRESERVATION,161182972,8940,,,,,,,,,,,,,,master only (1),0
_09,WEST TENNESSEE RURAL DEVELOPMENT CORPORATION,621662484,11309,,,,,,,,,,,,,,master only (1),0
_09,COLT COALITION COMMUNITY DEVELOPMENT CORPORATION,222856344,10664,,,,,,,,,,,,,,master only (1),0
_09,"STRAND COMMUNITY O.R.E., INC.",237264316,8718,,,,,,,,,,,,,,master only (1),0
_09,students mothers and concerned citizens,621306741,11449,,,,,,,,,,,,,,master only (1),0
_09,lake francis case development corporation,460371813,11164,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY PROGRESS INC,"237076247
",9024,,,,,,,,,,,,,,master only (1),0
_09,hammond enterprise development corporation,351890654,4211,,,,,,,,,,,,,,master only (1),0
_09,housing for mesa,860616399,456,,,,,,,,,,,,,,master only (1),0
_09,northside development corporation,311328514,9061,,,,,,,,,,,,,,master only (1),0
_09,crestdale community organization,581518297,7203,,,,,,,,,,,,,,master only (1),0
_09,three rivers housing corporation,311356040,9807,,,,,,,,,,,,,,master only (1),0
_09,savannah housing corporation,760454946,11950,,,,,,,,,,,,,,master only (1),0
_09,FAIRFIELD UNITED ACTION,570708396,10956,,,,,,,,,,,,,,master only (1),0
_09,WESTSIDE COMMUNITY DEVELOPMENT CORP,237287158,1167,,,,,,,,,,,,,,master only (1),0
_09,MIDTOWN NEIGHBORHOOD ASSOCIATION,391320366,13179,,,,,,,,,,,,,,master only (1),0
_09,polk county opportunity council,591965164,2907,,,,,,,,,,,,,,master only (1),0
_09,community collaboration for economic development,371375109,13527,,,,,,,,,,,,,,master only (1),0
_09,east mound cdc,311390300,9040,,,,,,,,,,,,,,master only (1),0
_09,inner city cdc,841198237,1910,,,,,,,,,,,,,,master only (1),0
_09,yazoo community action,640433333,6829,,,,,,,,,,,,,,master only (1),0
_09,BUSHWICK INFORMATION COORDINATING & ACTION COMM.,112546444,8498,,,,,,,,,,,,,,master only (1),0
_09,center for economic options,550609959,13406,,,,,,,,,,,,,,master only (1),0
_09,golden gate cdc,561875737,7275,,,,,,,,,,,,,,master only (1),0
_09,HELENA COMMUNITY RENEWAL,710724158,339,,,,,,,,,,,,,,master only (1),0
_09,camden county housing association,223118298,7770,,,,,,,,,,,,,,master only (1),0
_09,VINTON CO. COMM. DEVELOPMENT,311444954,9787,,,,,,,,,,,,,,master only (1),0
_09,ECONOMIC OPPORTUNITY CORPORATION,430829222,6661,,,,,,,,,,,,,,master only (1),0
_09,COLUMBUS URBAN GROWTH DEVELOPMENT CORPORATION,311464683,9110,,,,,,,,,,,,,,master only (1),0
_09,WEEHAWKEN HOUSING AGENCY,223401081,7610,,,,,,,,,,,,,,master only (1),0
_09,SOUTHEAST MEMPHIS COMMUNITY DEVELOPMENT CORPORATION,200565167,20327,,,,,,,,,,,,,,master only (1),0
_09,bowdle economic development corporation,460412894,11197,,,,,,,,,,,,,,master only (1),0
_09,southwest georgia hdc,582273276,3194,,,,,,,,,,,,,,master only (1),0
_09,EMERALD AFFORDABLE HOUSING CORPORATION,300062851,5594,,,,,,,,,,,,,,master only (1),0
_09,LIGHTHOUSE CDC INC,300407252,206,,,,,,,,,,,,,,master only (1),0
_09,joy of jesus,382138661,5807,,,,,,,,,,,,,,master only (1),0
_09,rural opportunities,161560060,8971,,,,,,,,,,,,,,master only (1),0
_09,upward bound,351943316,4348,,,,,,,,,,,,,,master only (1),0
_09,neighborhood partners of kankakee,363170961,3919,,,,,,,,,,,,,,master only (1),0
_09,sicangu enterprise center,460409214,11227,,,,,,,,,,,,,,master only (1),0
_09,TRINITY HOUSING MINISTRY,232430794,10473,,,,,,,,,,,,,,master only (1),0
_09,choctaw apache community of ebarb,720875349,4925,,,,,,,,,,,,,,master only (1),0
_09,LEHIGH HSG DEVELOPMENT CORP,232071963,10478,,,,,,,,,,,,,,master only (1),0
_09,FRANKLIN/SOUTHAMPTON ECONOMIC DEVELOPMENT COMMISSION,541979987,12650,,,,,,,,,,,,,,master only (1),0
_09,NEHEMIAH WEST HOUSING CORP.,954274174,843,,,,,,,,,,,,,,master only (1),0
_09,"MIDDLE COUNTY RESOURCES MANAGEMENT, INC.",311601503,8618,,,,,,,,,,,,,,master only (1),0
_09,harristown development corporation,232273665,10388,,,,,,,,,,,,,,master only (1),0
_09,GREATER POMOMA HOUSING DEVELOPMENT CORP, 952914970,1001,,,,,,,,,,,,,,master only (1),0
_09,neighborhood investment corporation,383076893,6094,,,,,,,,,,,,,,master only (1),0
_09,eighteenth st development corporation,222537541,10697,,,,,,,,,,,,,,master only (1),0
_09,darkstar community outreach center,582605705,3104,,,,,,,,,,,,,,master only (1),0
_09,SOUTH TEXAS RURAL DEVELOPMENT CORPORATION,742628962,12103,,,,,,,,,,,,,,master only (1),0
_09,"MACEDONIA AGAPE DEVELOPMENT COMPANY, INC.",593277318,2543,,,,,,,,,,,,,,master only (1),0
_09,macedonia cdc,020589990,10936,,,,,,,,,,,,,,master only (1),0
_09,NEW VISION COMMUNITY SERVICE,562674521,7810,,,,,,,,,,,,,,master only (1),0
_09,NEW VISION COMMUNITY DEVELOPMENT CORPORATION,311675862,11021,,,,,,,,,,,,,,master only (1),0
_09,henrico community housing corporation,541719729,12578,,,,,,,,,,,,,,master only (1),0
_09,GREENVILLE URBAN LEAGUE COMMUNITY HOUSING CORPORATION,571034307,11042,,,,,,,,,,,,,,master only (1),0
_09,WESTSIDE NEIGHBORHOOD REVITALIZATION CDC,510367981,2478,,,,,,,,,,,,,,master only (1),0
_09,james l barnes cdc,311710747,3182,,,,,,,,,,,,,,master only (1),0
_09,"SHARE OF NC,INC.",562213088,7039,,,,,,,,,,,,,,master only (1),0
_09,permian basin business development center,311725375,13576,,,,,,,,,,,,,,master only (1),0
_09,"H.O.G.A.R., INC.",133702735,8462,,,,,,,,,,,,,,master only (1),0
_09,SOUTHWESTERN URBAN DEVELOPMENT CORP,730798682,9857,,,,,,,,,,,,,,master only (1),0
_09,living in cleveland center,341502127,9450,,,,,,,,,,,,,,master only (1),0
_09,WILKES COUNTY COMMUNITY DEVELOPMENT CORPORATION,311838002,20063,,,,,,,,,,,,,,master only (1),0
_09,impact seven,391984454,13356,,,,,,,,,,,,,,master only (1),0
_09,gulf coast caa,640442746,6879,,,,,,,,,,,,,,master only (1),0
_09,naf multicultural human development corporation,470615357,7480,,,,,,,,,,,,,,master only (1),0
_09,"THE TURNING POINT, INC.",820403260,3447,,,,,,,,,,,,,,master only (1),0
_09,"STERLING HOUSING, INC",611227058,4578,,,,,,,,,,,,,,master only (1),0
_09,DIAMOND HILL NEIGHBORHOOD WATCH & RESTORATION,651194636,12671,,,,,,,,,,,,,,master only (1),0
_09,first baptist development and urban renewal corporation,223586573,7927,,,,,,,,,,,,,,master only (1),0
_09,church hill neighborhood,541353663,12560,,,,,,,,,,,,,,master only (1),0
_09,HOPE COMMUNITY DEVELOPMENT CORPORATION,721282156,4859,,,,,,,,,,,,,,master only (1),0
_09,ST. PAUL COMMUNITY DEVELOPMENT CORPORATION,521878319,5301,,,,,,,,,,,,,,master only (1),0
_09,CITIZEN HOUSING INFO COUNCIL,431369214,6639,,,,,,,,,,,,,,master only (1),0
_09,OCTAVIA HILL ASSOCIATION,230927830,10706,,,,,,,,,,,,,,master only (1),0
_09,washington park association,060980198,2204,,,,,,,,,,,,,,master only (1),0
_09,housing opportunities,251289411,10181,,,,,,,,,,,,,,master only (1),0
_09,SOUTH CENTRAL LA COMMUNITY HOUSING DEVELOPMENT ORGANIZATION,330610595,811,,,,,,,,,,,,,,master only (1),0
_09,northwest housing development,237064804,12992,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY HOUSING AND ECONOMIC DEVELOPMENT,742507777,12113,,,,,,,,,,,,,,master only (1),0
_09,central city lutheran mission,330634580,1159,,,,,,,,,,,,,,master only (1),0
_09,WAIMANALO COMMUNITY DEVELOPMENT CORPORATION,990308996,3254,,,,,,,,,,,,,,master only (1),0
_09,ATLANTIC COMMUNITY ECONOMIC DEVELOPMENT CORPORATIO,330655296,913,,,,,,,,,,,,,,master only (1),0
_09,NORTH COUNTY COMMUNITY DEVELOPMENT CORPORATION,042676874,5198,,,,,,,,,,,,,,master only (1),0
_09,topeka city homes,481237183,4472,,,,,,,,,,,,,,master only (1),0
_09,ALLIED HOUSING, 943205085,1448,,,,,,,,,,,,,,master only (1),0
_09,THE GREEN INSTITUTE,411770886,20207,,,,,,,,,,,,,,master only (1),0
_09,la gloria development corporation,742645204,11988,,,,,,,,,,,,,,master only (1),0
_09,lynwood park community project,582211261,3077,,,,,,,,,,,,,,master only (1),0
_09,GIRARD COALITION,562436216,20301,,,,,,,,,,,,,,master only (1),0
_09,TRINITY COMMUNITY DEVELOPMENT,843580501,20189,,,,,,,,,,,,,,master only (1),0
_09,OAKMONT COMMUNITY DEVELOPMENT CNTR,541884569,12620,,,,,,,,,,,,,,master only (1),0
_09,greenmount w cdc,522363506,5406,,,,,,,,,,,,,,master only (1),0
_09,HIGHVILLE MUSTARD SEED DEVELOPMENT CORPORATION,061496698,2162,,,,,,,,,,,,,,master only (1),0
_09,SOUTHERN CALIFORNIA HOUSING DEV. CORP. L A,954600038,707,,,,,,,,,,,,,,master only (1),0
_09,benzie housing council,383061632,6140,,,,,,,,,,,,,,master only (1),0
_09,stone county hdc,431881889,6696,,,,,,,,,,,,,,master only (1),0
_09,warminster heights development corporation,237351309,10513,,,,,,,,,,,,,,master only (1),0
_09,I-70 NORTHWEST DEVELOPMENT CORPORATION,311618752,6519,,,,,,,,,,,,,,master only (1),0
_09,FAMILY AFFORDABLE HOUING INC,752301615,11677,,,,,,,,,,,,,,master only (1),0
_09,"LIBERTY EAST REDEVELOPMENT, INCORPORATED",581809489,7009,,,,,,,,,,,,,,master only (1),0
_09,aid employment,942953620,1457,,,,,,,,,,,,,,master only (1),0
_09,WECCACOE DEVELOPMENT ASSOC. INC,222646975,20312,,,,,,,,,,,,,,master only (1),0
_09,alabama a and m university cdc,311659380,142,,,,,,,,,,,,,,master only (1),0
_09,EAST PARKSIDE REVILIZATION CORPORATION,300300677,20293,,,,,,,,,,,,,,master only (1),0
_09,new horizons learning center,311760949,212,,,,,,,,,,,,,,master only (1),0
_09,people first community outreach and NPO housing corporation,383509730,5883,,,,,,,,,,,,,,master only (1),0
_09,IPSWICH DEVELOPMENT CORPORATION INC,237235052,11208,,,,,,,,,,,,,,master only (1),0
_09,ETTRICK COM. DEV. & HOUSING CORP.,541875064,12645,,,,,,,,,,,,,,master only (1),0
_09,"COOPERATIVE SERVICES, INC.",863532549,5510,,,,,,,,,,,,,,master only (1),0
_09,second chance help center,593295378,2544,,,,,,,,,,,,,,master only (1),0
_09,MACKINAC ISLAND HOUSING CORPORATION,383381440,5892,,,,,,,,,,,,,,master only (1),0
_09,"MOUNT HOLLY 2000, INC",223070178,7785,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY DEVELOPMENT PROGRAMS CENTER OF NEVADA,860872337,8083,,,,,,,,,,,,,,master only (1),0
_09,E. J. SIMON CDC,760546546,11804,,,,,,,,,,,,,,master only (1),0
_09,FELLOWSHIP NON-PROFIT HOUSING,383162978,5813,,,,,,,,,,,,,,master only (1),0
_09,JOHNSON CITY CDC,742880399,12159,,,,,,,,,,,,,,master only (1),0
_09,refuge house ministries,351844895,4226,,,,,,,,,,,,,,master only (1),0
_09,NEIGHBORHOOD COMMUNITY DEVELOPMENT CORP.,300399569,9247,,,,,,,,,,,,,,master only (1),0
_09,"ST. JAMES COMMUNITY DEVELOPMENT CORPORATION, INC.",650708868,2686,,,,,,,,,,,,,,master only (1),0
_09,MALLALIEU BLACK COMMUNITY DEVELOPERS CORPORATION,581992646,387,,,,,,,,,,,,,,master only (1),0
_09,nomads of annapolis,522111729,5552,,,,,,,,,,,,,,master only (1),0
_09,FORT FAIRFIELD COMMUNITY DEVELOPMENT AGENCY,016016657,5658,,,,,,,,,,,,,,master only (1),0
_09,ZION CITY CDC,721286317,4851,,,,,,,,,,,,,,master only (1),0
_09,galveston cdc,760453963,11941,,,,,,,,,,,,,,master only (1),0
_09,FRIENDSHIP MISSIONARY BAPTIST CHURCH CDC,561333927,7231,,,,,,,,,,,,,,master only (1),0
_09,HILL CITY-HEART OF HILLS ECONOMIC DEVELOPMENT,460402887,11275,,,,,,,,,,,,,,master only (1),0
_09,HILLCREST VILLAGE,620843578,11338,,,,,,,,,,,,,,master only (1),0
_09,SPIRIT OF PRAYER COMMUNITY DEVELOPMENT CORPORATION(SOP),113667864,11679,,,,,,,,,,,,,,master only (1),0
_09,unitarian universalist affordable housing corporation,521642705,5353,,,,,,,,,,,,,,master only (1),0
_09,SOUTHERN VI CORPORATION,351954617,4370,,,,,,,,,,,,,,master only (1),0
_09,rural opportunities,270039310,8971,,,,,,,,,,,,,,master only (1),0
_09,greater niles cdc,383267382,6047,,,,,,,,,,,,,,master only (1),0
_09,MT. OLIVET CDC,760548403,11785,,,,,,,,,,,,,,master only (1),0
_09,COOPER SQUARE COMMITTEE,132666211|,8147,,,,,,,,,,,,,,master only (1),0
_09,allegany community development services,161595403,9021,,,,,,,,,,,,,,master only (1),0
_09,"ALTA SITA NEIGHBORS, INC. ",371358048,4027,,,,,,,,,,,,,,master only (1),0
_09,allen economic development group,341833790,9821,,,,,,,,,,,,,,master only (1),0
_09,"ESHAC, INC",391217558,13223,,,,,,,,,,,,,,master only (1),0
_09,stockyard redevelopment organization,341877536,9293,,,,,,,,,,,,,,master only (1),0
_09,LANSING EASTSIDE COMMUNITY DEVELOPMENT CORPORATION/AVENUE MAIN STREET PROGRAM,383639236,5983,,,,,,,,,,,,,,master only (1),0
_09,kensington bailey nhs,161158083,8919,,,,,,,,,,,,,,master only (1),0
_09,old neighborhood rehab,371299290,4064,,,,,,,,,,,,,,master only (1),0
_09,ST. STEPHEN'S URBAN DEVELOPMENT,221930350,7740,,,,,,,,,,,,,,master only (1),0
_09,peace cdc,311486848,9092,,,,,,,,,,,,,,master only (1),0
_09,aurora development corporation,363661325,11073,,,,,,,,,,,,,,master only (1),0
_09,community unified today,237444460,8934,,,,,,,,,,,,,,master only (1),0
_09,HISPANIC ASSOCIATION OF CONTRACTORS & ENTERPRISES (HACE),239019301,10666,,,,,,,,,,,,,,master only (1),0
_09,GULF COAST REGIONAL CDC,760629261,11811,,,,,,,,,,,,,,master only (1),0
_09,western community action,410888137,6421,,,,,,,,,,,,,,master only (1),0
_09,MACRO,621644079,11461,,,,,,,,,,,,,,master only (1),0
_09,URBANCREST COMMUNITY U.R.A.,311331740,9051,,,,,,,,,,,,,,master only (1),0
_09,innovative hdc,223527501,7742,,,,,,,,,,,,,,master only (1),0
_09,CAA OF SAN MATEO COUNTY INC,942475728,1324,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY AGENCY FOR SELF-HELP,741844605,12245,,,,,,,,,,,,,,master only (1),0
